consulta_fecha,dias_anticipacion,departure_airport_id,departure_airport_name,arrival_airport_id,arrival_airport_name,departure_date,departure_time,arrival_time,airline_1,airline_2,airline_3,airline_4,operator_1,operator_2,operator_3,operator_4,travel_class,duration_min,price_clp,type,emissions_this_flight,emissions_difference_percent,stops
2025-05-19,29,BRU,Brussels Airport,VIE,Vienna International Airport,2025-06-17,9:40 AM,1:45 PM,SWISS,,,,,,,,Business,245,341807,One way,192,22,1 stop
2025-05-19,29,BRU,Brussels Airport,VIE,Vienna International Airport,2025-06-17,10:30 AM,2:15 PM,Brussels Airlines,Lufthansa,Austrian,,,,,,Business,225,352357,One way,201,28,1 stop
2025-05-19,29,BRU,Brussels Airport,VIE,Vienna International Airport,2025-06-17,9:40 AM,2:40 PM,Austrian,SWISS,,,,,,,Business,140,341807,One way,186,18,1 stop
2025-05-19,29,BRU,Brussels Airport,VIE,Vienna International Airport,2025-06-17,8:55 AM,12:35 PM,Lufthansa,Austrian,,,Lufthansa CityLine,Lufthansa CityLine,,,Business,220,343982,One way,207,32,1 stop
2025-05-19,29,BRU,Brussels Airport,VIE,Vienna International Airport,2025-06-17,6:50 AM,8:35 AM,Brussels Airlines,Austrian,,,,,,,Business,105,406881,One way,161,,Nonstop
2025-05-19,29,BRU,Brussels Airport,VIE,Vienna International Airport,2025-06-17,6:55 AM,10:10 AM,Brussels Airlines,Austrian,SWISS,,Air Baltic,Air Baltic,,,Business,195,478407,One way,209,33,1 stop
2025-05-19,29,BRU,Brussels Airport,VIE,Vienna International Airport,2025-06-17,9:50 AM,11:30 AM,Brussels Airlines,Austrian,,,,,,,Business,100,543482,One way,175,11,Nonstop
2025-05-19,29,BRU,Brussels Airport,VIE,Vienna International Airport,2025-06-17,2:50 PM,4:30 PM,Brussels Airlines,Austrian,,,,,,,Business,100,543482,One way,175,11,Nonstop
2025-05-19,29,BRU,Brussels Airport,VIE,Vienna International Airport,2025-06-17,7:15 PM,9:00 PM,Brussels Airlines,Austrian,,,Air Baltic,Air Baltic,,,Business,105,543482,One way,154,,Nonstop
2025-05-19,29,BRU,Brussels Airport,VIE,Vienna International Airport,2025-06-17,3:40 PM,5:20 PM,Brussels Airlines,Austrian,,,,,,,Business,100,270281,One way,161,,Nonstop
2025-05-19,29,BRU,Brussels Airport,VIE,Vienna International Airport,2025-06-17,5:30 PM,7:10 PM,Brussels Airlines,Austrian,,,Air Baltic,Air Baltic,,,Business,100,270281,One way,158,,Nonstop
2025-05-19,29,BRU,Brussels Airport,VIE,Vienna International Airport,2025-06-17,7:55 PM,9:35 PM,Brussels Airlines,Austrian,,,,,,,Business,100,270281,One way,143,-9,Nonstop
2025-05-19,29,BRU,Brussels Airport,VIE,Vienna International Airport,2025-06-17,9:40 AM,1:45 PM,SWISS,,,,,,,,Business,245,341807,One way,192,22,1 stop
2025-05-19,29,BRU,Brussels Airport,VIE,Vienna International Airport,2025-06-17,10:30 AM,2:15 PM,Brussels Airlines,Lufthansa,Austrian,,,,,,Business,225,352357,One way,201,28,1 stop
2025-05-19,29,BRU,Brussels Airport,VIE,Vienna International Airport,2025-06-17,9:40 AM,2:40 PM,Austrian,SWISS,,,,,,,Business,140,341807,One way,186,18,1 stop
2025-05-19,29,BRU,Brussels Airport,VIE,Vienna International Airport,2025-06-17,8:55 AM,12:35 PM,Lufthansa,Austrian,,,Lufthansa CityLine,Lufthansa CityLine,,,Business,220,343982,One way,207,32,1 stop
2025-05-19,29,BRU,Brussels Airport,VIE,Vienna International Airport,2025-06-17,6:50 AM,8:35 AM,Brussels Airlines,Austrian,,,,,,,Business,105,406881,One way,161,,Nonstop
2025-05-19,29,BRU,Brussels Airport,VIE,Vienna International Airport,2025-06-17,6:55 AM,10:10 AM,Brussels Airlines,Austrian,SWISS,,Air Baltic,Air Baltic,,,Business,195,478407,One way,209,33,1 stop
2025-05-19,29,BRU,Brussels Airport,VIE,Vienna International Airport,2025-06-17,9:50 AM,11:30 AM,Brussels Airlines,Austrian,,,,,,,Business,100,543482,One way,175,11,Nonstop
2025-05-19,29,BRU,Brussels Airport,VIE,Vienna International Airport,2025-06-17,2:50 PM,4:30 PM,Brussels Airlines,Austrian,,,,,,,Business,100,543482,One way,175,11,Nonstop
2025-05-19,29,BRU,Brussels Airport,VIE,Vienna International Airport,2025-06-17,7:15 PM,9:00 PM,Brussels Airlines,Austrian,,,Air Baltic,Air Baltic,,,Business,105,543482,One way,154,,Nonstop
2025-05-19,55,SFO,San Francisco International Airport,DXB,Dubai International Airport,2025-07-13,4:30 PM,11:35 PM,Emirates,Condor,,,,,,,Premium Economy,1205,1691571,Round trip,98,-27,1 stop
2025-05-19,55,SFO,San Francisco International Airport,DXB,Dubai International Airport,2025-07-13,2:40 PM,10:35 PM,Lufthansa,United,,,,,,,Premium Economy,1255,1920010,Round trip,264,-16,1 stop
2025-05-19,55,SFO,San Francisco International Airport,DXB,Dubai International Airport,2025-07-13,12:15 PM,7:45 PM,Air Canada,,,,,,,,Premium Economy,1230,2368459,Round trip,134,-24,1 stop
2025-05-19,55,SFO,San Francisco International Airport,DXB,Dubai International Airport,2025-07-13,7:30 PM,9:05 PM,SWISS,,,,,,,,Premium Economy,2315,1893374,Round trip,94,-27,1 stop
2025-05-19,55,SFO,San Francisco International Airport,DXB,Dubai International Airport,2025-07-13,2:50 PM,10:35 PM,Lufthansa,United,,,,,,,Premium Economy,1245,2334683,Round trip,486,,2 stop
2025-05-19,55,SFO,San Francisco International Airport,DXB,Dubai International Airport,2025-07-13,10:20 AM,6:35 PM,United,,,,,,,,Premium Economy,1275,2366645,Round trip,522,,1 stop
2025-05-19,55,SFO,San Francisco International Airport,DXB,Dubai International Airport,2025-07-13,1:00 PM,9:05 PM,United,SWISS,,,,,,,Premium Economy,1265,2407767,Round trip,284,-14,2 stop
2025-05-19,55,SFO,San Francisco International Airport,DXB,Dubai International Airport,2025-07-13,1:20 PM,10:35 PM,Lufthansa,United,,,,,,,Premium Economy,1335,2416272,Round trip,299,-13,1 stop
2025-05-19,55,SFO,San Francisco International Airport,DXB,Dubai International Airport,2025-07-13,1:45 PM,11:00 PM,Delta,KLM,,,,,,,Premium Economy,1335,2458608,Round trip,158,-23,1 stop
2025-05-19,55,SFO,San Francisco International Airport,DXB,Dubai International Airport,2025-07-13,4:35 PM,11:10 PM,British Airways,American,,,,,,,Premium Economy,1175,2949262,Round trip,465,,1 stop
2025-05-19,55,SFO,San Francisco International Airport,DXB,Dubai International Airport,2025-07-13,5:05 PM,7:40 PM,Emirates,,,,,,,,Premium Economy,935,3360571,Round trip,541,,Nonstop
2025-05-19,55,SFO,San Francisco International Airport,DXB,Dubai International Airport,2025-07-13,4:30 PM,11:35 PM,Emirates,Condor,,,,,,,Premium Economy,1205,1691571,Round trip,98,-27,1 stop
2025-05-19,55,SFO,San Francisco International Airport,DXB,Dubai International Airport,2025-07-13,2:40 PM,10:35 PM,Lufthansa,United,,,,,,,Premium Economy,1255,1920010,Round trip,264,-16,1 stop
2025-05-19,55,SFO,San Francisco International Airport,DXB,Dubai International Airport,2025-07-13,12:15 PM,7:45 PM,Air Canada,,,,,,,,Premium Economy,1230,2368459,Round trip,134,-24,1 stop
2025-05-19,55,SFO,San Francisco International Airport,DXB,Dubai International Airport,2025-07-13,7:30 PM,9:05 PM,SWISS,,,,,,,,Premium Economy,2315,1893374,Round trip,94,-27,1 stop
2025-05-19,55,SFO,San Francisco International Airport,DXB,Dubai International Airport,2025-07-13,2:50 PM,10:35 PM,Lufthansa,United,,,,,,,Premium Economy,1245,2334683,Round trip,486,,2 stop
2025-05-19,55,SFO,San Francisco International Airport,DXB,Dubai International Airport,2025-07-13,10:20 AM,6:35 PM,United,,,,,,,,Premium Economy,1275,2366645,Round trip,522,,1 stop
2025-05-19,55,SFO,San Francisco International Airport,DXB,Dubai International Airport,2025-07-13,1:00 PM,9:05 PM,United,SWISS,,,,,,,Premium Economy,1265,2407767,Round trip,284,-14,2 stop
2025-05-19,55,SFO,San Francisco International Airport,DXB,Dubai International Airport,2025-07-13,1:20 PM,10:35 PM,Lufthansa,United,,,,,,,Premium Economy,1335,2416272,Round trip,299,-13,1 stop
2025-05-19,55,SFO,San Francisco International Airport,DXB,Dubai International Airport,2025-07-13,1:45 PM,11:00 PM,Delta,KLM,,,,,,,Premium Economy,1335,2458608,Round trip,158,-23,1 stop
2025-05-19,55,SFO,San Francisco International Airport,DXB,Dubai International Airport,2025-07-13,4:35 PM,11:10 PM,British Airways,American,,,,,,,Premium Economy,1175,2949262,Round trip,465,,1 stop
2025-05-19,55,SFO,San Francisco International Airport,DXB,Dubai International Airport,2025-07-13,5:05 PM,7:40 PM,Emirates,,,,,,,,Premium Economy,935,3360571,Round trip,541,,Nonstop
2025-05-19,57,EZE,Ezeiza International Airport,DEN,Denver International Airport,2025-07-15,9:00 PM,11:38 PM,United,,,,,,,,Economy,1778,1571246,Round trip,602,,1 stop
2025-05-19,57,EZE,Ezeiza International Airport,DEN,Denver International Airport,2025-07-15,2:32 PM,6:03 PM,COPA,,,,,,,,Economy,1831,1697826,Round trip,771,21,1 stop
2025-05-19,57,EZE,Ezeiza International Airport,DEN,Denver International Airport,2025-07-15,9:00 PM,8:55 AM,United,,,,,,,,Economy,895,1968210,Round trip,580,-9,1 stop
2025-05-19,57,EZE,Ezeiza International Airport,DEN,Denver International Airport,2025-07-15,2:30 AM,6:17 PM,Avianca,United,,,,,,,Economy,1127,2065308,Round trip,680,7,2 stop
2025-05-19,57,EZE,Ezeiza International Airport,DEN,Denver International Airport,2025-07-15,11:25 PM,12:34 PM,Aeromexico,,,,,,,,Economy,969,2183013,Round trip,563,-11,1 stop
2025-05-19,57,EZE,Ezeiza International Airport,DEN,Denver International Airport,2025-07-15,7:40 AM,8:30 AM,Delta,LATAM,,,,,,,Economy,1670,1805441,Round trip,787,24,2 stop
2025-05-19,57,EZE,Ezeiza International Airport,DEN,Denver International Airport,2025-07-15,9:00 PM,10:29 PM,United,,,,,,,,Economy,1709,1844278,Round trip,602,,1 stop
2025-05-19,57,EZE,Ezeiza International Airport,DEN,Denver International Airport,2025-07-15,8:50 PM,10:54 PM,American,,,,,,,,Economy,1744,1968210,Round trip,593,-7,1 stop
2025-05-19,57,EZE,Ezeiza International Airport,DEN,Denver International Airport,2025-07-15,8:50 PM,12:12 PM,American,,,,,,,,Economy,1102,2085619,Round trip,540,-15,1 stop
2025-05-19,57,EZE,Ezeiza International Airport,DEN,Denver International Airport,2025-07-15,10:30 PM,12:12 PM,American,,,,,,,,Economy,1002,2372620,Round trip,528,-17,1 stop
2025-05-19,57,EZE,Ezeiza International Airport,DEN,Denver International Airport,2025-07-15,8:10 PM,8:30 AM,Delta,,,,,,,,Economy,920,2431324,Round trip,716,13,1 stop
2025-05-19,57,EZE,Ezeiza International Airport,DEN,Denver International Airport,2025-07-15,9:00 PM,11:38 PM,United,,,,,,,,Economy,1778,1571246,Round trip,602,,1 stop
2025-05-19,57,EZE,Ezeiza International Airport,DEN,Denver International Airport,2025-07-15,2:32 PM,6:03 PM,COPA,,,,,,,,Economy,1831,1697826,Round trip,771,21,1 stop
2025-05-19,57,EZE,Ezeiza International Airport,DEN,Denver International Airport,2025-07-15,9:00 PM,8:55 AM,United,,,,,,,,Economy,895,1968210,Round trip,580,-9,1 stop
2025-05-19,57,EZE,Ezeiza International Airport,DEN,Denver International Airport,2025-07-15,2:30 AM,6:17 PM,Avianca,United,,,,,,,Economy,1127,2065308,Round trip,680,7,2 stop
2025-05-19,57,EZE,Ezeiza International Airport,DEN,Denver International Airport,2025-07-15,11:25 PM,12:34 PM,Aeromexico,,,,,,,,Economy,969,2183013,Round trip,563,-11,1 stop
2025-05-19,57,EZE,Ezeiza International Airport,DEN,Denver International Airport,2025-07-15,7:40 AM,8:30 AM,Delta,LATAM,,,,,,,Economy,1670,1805441,Round trip,787,24,2 stop
2025-05-19,57,EZE,Ezeiza International Airport,DEN,Denver International Airport,2025-07-15,9:00 PM,10:29 PM,United,,,,,,,,Economy,1709,1844278,Round trip,602,,1 stop
2025-05-19,57,EZE,Ezeiza International Airport,DEN,Denver International Airport,2025-07-15,8:50 PM,10:54 PM,American,,,,,,,,Economy,1744,1968210,Round trip,593,-7,1 stop
2025-05-19,57,EZE,Ezeiza International Airport,DEN,Denver International Airport,2025-07-15,8:50 PM,12:12 PM,American,,,,,,,,Economy,1102,2085619,Round trip,540,-15,1 stop
2025-05-19,57,EZE,Ezeiza International Airport,DEN,Denver International Airport,2025-07-15,10:30 PM,12:12 PM,American,,,,,,,,Economy,1002,2372620,Round trip,528,-17,1 stop
2025-05-19,57,EZE,Ezeiza International Airport,DEN,Denver International Airport,2025-07-15,8:10 PM,8:30 AM,Delta,,,,,,,,Economy,920,2431324,Round trip,716,13,1 stop
2025-05-19,6,ARN,Stockholm Arlanda Airport,MNL,Ninoy Aquino International Airport,2025-05-25,6:30 PM,7:10 PM,Turkish Airlines,,,,,,,,Business,1120,1608522,One way,53,,1 stop
2025-05-19,6,ARN,Stockholm Arlanda Airport,MNL,Ninoy Aquino International Airport,2025-05-25,3:25 PM,7:10 PM,Scandinavian Airlines,Cathay Pacific,,,Sas Connect,Sas Connect,,,Business,1305,1944567,One way,922,,2 stop
2025-05-19,6,ARN,Stockholm Arlanda Airport,MNL,Ninoy Aquino International Airport,2025-05-25,1:50 PM,11:45 AM,THAI,,,,,,,,Business,955,2488494,One way,155,,1 stop
2025-05-19,6,ARN,Stockholm Arlanda Airport,MNL,Ninoy Aquino International Airport,2025-05-25,7:10 AM,11:20 AM,Scandinavian Airlines,Cathay Pacific,,,Sas Connect,Sas Connect,,,Business,1330,1944567,One way,243,6,2 stop
2025-05-19,6,ARN,Stockholm Arlanda Airport,MNL,Ninoy Aquino International Airport,2025-05-25,11:15 AM,4:25 PM,Scandinavian Airlines,Cathay Pacific,,,Sas Connect,Sas Connect,,,Business,1390,1944567,One way,769,-10,2 stop
2025-05-19,6,ARN,Stockholm Arlanda Airport,MNL,Ninoy Aquino International Airport,2025-05-25,8:00 AM,11:20 AM,British Airways,Cathay Pacific,,,,,,,Business,1280,2088270,One way,266,7,2 stop
2025-05-19,6,ARN,Stockholm Arlanda Airport,MNL,Ninoy Aquino International Airport,2025-05-25,3:05 PM,10:00 PM,Scandinavian Airlines,Etihad,,,,,,,Business,1495,2129286,One way,224,,2 stop
2025-05-19,6,ARN,Stockholm Arlanda Airport,MNL,Ninoy Aquino International Airport,2025-05-25,8:55 PM,7:45 PM,KLM,,,,,,,,Business,2450,2255617,One way,688,-12,2 stop
2025-05-19,6,ARN,Stockholm Arlanda Airport,MNL,Ninoy Aquino International Airport,2025-05-25,11:55 AM,11:45 AM,Scandinavian Airlines,THAI,,,Sas Link,Sas Link,,,Business,1070,2348169,One way,345,9,2 stop
2025-05-19,6,ARN,Stockholm Arlanda Airport,MNL,Ninoy Aquino International Airport,2025-05-25,8:00 PM,11:10 PM,Philippine Airlines,Austrian,,,,,,,Business,1270,2354539,One way,604,-15,2 stop
2025-05-19,6,ARN,Stockholm Arlanda Airport,MNL,Ninoy Aquino International Airport,2025-05-25,1:00 PM,6:00 PM,Philippine Airlines,SWISS,,,,,,,Business,,2405303,One way,175,,2 stop
2025-05-19,6,ARN,Stockholm Arlanda Airport,MNL,Ninoy Aquino International Airport,2025-05-25,4:15 PM,9:50 PM,Qatar Airways,,,,,,,,Business,1415,2408295,One way,957,,2 stop
2025-05-19,6,ARN,Stockholm Arlanda Airport,MNL,Ninoy Aquino International Airport,2025-05-25,6:00 PM,6:30 PM,Scandinavian Airlines,Air France,,,Sas Connect,Sas Connect,,,Business,1110,3147074,One way,428,-21,1 stop
2025-05-19,6,ARN,Stockholm Arlanda Airport,MNL,Ninoy Aquino International Airport,2025-05-25,4:15 PM,4:30 PM,Qatar Airways,,,,,,,,Business,1095,3377152,One way,419,12,1 stop
2025-05-19,6,ARN,Stockholm Arlanda Airport,MNL,Ninoy Aquino International Airport,2025-05-25,3:35 PM,4:15 PM,Icelandair,Emirates,Qantas,,,,,,Business,1120,3560327,One way,331,9,1 stop
2025-05-19,6,ARN,Stockholm Arlanda Airport,MNL,Ninoy Aquino International Airport,2025-05-25,6:30 PM,7:10 PM,Turkish Airlines,,,,,,,,Business,1120,1608522,One way,53,,1 stop
2025-05-19,6,ARN,Stockholm Arlanda Airport,MNL,Ninoy Aquino International Airport,2025-05-25,3:25 PM,7:10 PM,Scandinavian Airlines,Cathay Pacific,,,Sas Connect,Sas Connect,,,Business,1305,1944567,One way,922,,2 stop
2025-05-19,6,ARN,Stockholm Arlanda Airport,MNL,Ninoy Aquino International Airport,2025-05-25,1:50 PM,11:45 AM,THAI,,,,,,,,Business,955,2488494,One way,155,,1 stop
2025-05-19,6,ARN,Stockholm Arlanda Airport,MNL,Ninoy Aquino International Airport,2025-05-25,7:10 AM,11:20 AM,Scandinavian Airlines,Cathay Pacific,,,Sas Connect,Sas Connect,,,Business,1330,1944567,One way,243,6,2 stop
2025-05-19,6,ARN,Stockholm Arlanda Airport,MNL,Ninoy Aquino International Airport,2025-05-25,11:15 AM,4:25 PM,Scandinavian Airlines,Cathay Pacific,,,Sas Connect,Sas Connect,,,Business,1390,1944567,One way,769,-10,2 stop
2025-05-19,6,ARN,Stockholm Arlanda Airport,MNL,Ninoy Aquino International Airport,2025-05-25,8:00 AM,11:20 AM,British Airways,Cathay Pacific,,,,,,,Business,1280,2088270,One way,266,7,2 stop
2025-05-19,6,ARN,Stockholm Arlanda Airport,MNL,Ninoy Aquino International Airport,2025-05-25,3:05 PM,10:00 PM,Scandinavian Airlines,Etihad,,,,,,,Business,1495,2129286,One way,224,,2 stop
2025-05-19,6,ARN,Stockholm Arlanda Airport,MNL,Ninoy Aquino International Airport,2025-05-25,8:55 PM,7:45 PM,KLM,,,,,,,,Business,2450,2255617,One way,688,-12,2 stop
2025-05-19,6,ARN,Stockholm Arlanda Airport,MNL,Ninoy Aquino International Airport,2025-05-25,11:55 AM,11:45 AM,Scandinavian Airlines,THAI,,,Sas Link,Sas Link,,,Business,1070,2348169,One way,345,9,2 stop
2025-05-19,6,ARN,Stockholm Arlanda Airport,MNL,Ninoy Aquino International Airport,2025-05-25,8:00 PM,11:10 PM,Philippine Airlines,Austrian,,,,,,,Business,1270,2354539,One way,604,-15,2 stop
2025-05-19,6,ARN,Stockholm Arlanda Airport,MNL,Ninoy Aquino International Airport,2025-05-25,1:00 PM,6:00 PM,Philippine Airlines,SWISS,,,,,,,Business,,2405303,One way,175,,2 stop
2025-05-19,6,ARN,Stockholm Arlanda Airport,MNL,Ninoy Aquino International Airport,2025-05-25,4:15 PM,9:50 PM,Qatar Airways,,,,,,,,Business,1415,2408295,One way,957,,2 stop
2025-05-19,6,ARN,Stockholm Arlanda Airport,MNL,Ninoy Aquino International Airport,2025-05-25,6:00 PM,6:30 PM,Scandinavian Airlines,Air France,,,Sas Connect,Sas Connect,,,Business,1110,3147074,One way,428,-21,1 stop
2025-05-19,6,ARN,Stockholm Arlanda Airport,MNL,Ninoy Aquino International Airport,2025-05-25,4:15 PM,4:30 PM,Qatar Airways,,,,,,,,Business,1095,3377152,One way,419,12,1 stop
2025-05-19,6,ARN,Stockholm Arlanda Airport,MNL,Ninoy Aquino International Airport,2025-05-25,3:35 PM,4:15 PM,Icelandair,Emirates,Qantas,,,,,,Business,1120,3560327,One way,331,9,1 stop
2025-05-19,12,LIS,Humberto Delgado Airport,ORD,Chicago O'Hare International Airport,2025-05-31,7:00 AM,9:15 PM,Tap Air Portugal,Icelandair,,,,,,,Business,1215,2219803,One way,57,-30,2 stop
2025-05-19,12,LIS,Humberto Delgado Airport,ORD,Chicago O'Hare International Airport,2025-05-31,5:05 AM,12:55 PM,Lufthansa,United,,,,,,,Business,830,2713393,One way,916,26,1 stop
2025-05-19,12,LIS,Humberto Delgado Airport,ORD,Chicago O'Hare International Airport,2025-05-31,12:55 PM,4:10 PM,Tap Air Portugal,,,,,,,,Business,555,2790678,One way,498,,Nonstop
2025-05-19,12,LIS,Humberto Delgado Airport,ORD,Chicago O'Hare International Airport,2025-05-31,4:15 PM,2:55 PM,,,,,,,,,Business,1720,2679495,One way,743,15,2 stop
2025-05-19,12,LIS,Humberto Delgado Airport,ORD,Chicago O'Hare International Airport,2025-05-31,9:40 AM,6:37 PM,Tap Air Portugal,United,,,Portugalia - Companhia Portuguesa,Portugalia - Companhia Portuguesa,,,Business,897,2700920,One way,195,-21,2 stop
2025-05-19,12,LIS,Humberto Delgado Airport,ORD,Chicago O'Hare International Airport,2025-05-31,3:35 PM,12:10 PM,SWISS,,,,,,,,Business,1595,2708770,One way,386,-9,1 stop
2025-05-19,12,LIS,Humberto Delgado Airport,ORD,Chicago O'Hare International Airport,2025-05-31,5:05 AM,2:55 PM,Lufthansa,United,,,,,,,Business,950,2713393,One way,484,,1 stop
2025-05-19,12,LIS,Humberto Delgado Airport,ORD,Chicago O'Hare International Airport,2025-05-31,12:20 PM,6:37 PM,United,,,,,,,,Business,737,3295060,One way,758,16,1 stop
2025-05-19,12,LIS,Humberto Delgado Airport,ORD,Chicago O'Hare International Airport,2025-05-31,5:40 AM,3:00 PM,Air France,Delta,,,,,,,Business,920,3601707,One way,544,,1 stop
2025-05-19,12,LIS,Humberto Delgado Airport,ORD,Chicago O'Hare International Airport,2025-05-31,5:00 AM,2:10 PM,Delta,KLM,,,,,,,Business,910,3602632,One way,279,-16,1 stop
2025-05-19,12,LIS,Humberto Delgado Airport,ORD,Chicago O'Hare International Airport,2025-05-31,7:00 AM,9:15 PM,Tap Air Portugal,Icelandair,,,,,,,Business,1215,2219803,One way,57,-30,2 stop
